"","original_title","id","Drama","Comedy","Thriller","Action","Romance","Adventure","Crime","Science Fiction","Horror","Family","Fantasy","Mystery","Animation","History","War","Music","Documentary","Western","Foreign","TV Movie"
"3887","A Perfect Man",228331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3888","Oldboy",87516,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3889","Aquí Entre Nos",114903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3890","Anchorman 2: The Legend Continues",109443,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3891","Snowpiercer",110415,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3892","La vida precoz y breve de Sabina Rivas",142487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3893","Fun Size",82679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3894","The Physician",169881,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3895","Mio min Mio",14499,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"3896","Kaappari",211233,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3897","Grudge Match",64807,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3898","Dhoom",17478,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3899","Paranormal Activity: The Marked Ones",227348,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3900","Dabba",191714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3901","Yves Saint Laurent",245775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3902","Hunting Elephants",204810,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3903","Metegol",153158,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3904","The Railway Man",127560,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3905","Diana",118289,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3906","Ride Along",168530,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3907","Jack Ryan: Shadow Recruit",137094,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3908","Divergent",157350,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3909","Sur la Piste du Marsupilami",102207,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3910","Devil's Due",79316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3911","The First Power",41374,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"3912","Decoding Annie Parker",177047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3913","Justice League: War",217993,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3914","Yeh Jawaani Hai Deewani",185008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3915","Vizontele Tuuba",92834,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3916","Ernest et Célestine",126319,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3917","I, Frankenstein",100241,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3918","Better Living Through Chemistry",157099,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3919","Labor Day",130150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3920","The Young and Prodigious T.S. Spivet",157841,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3921","The Monuments Men",152760,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"3922","The Lego Movie",137106,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"3923","RoboCop",97020,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3924","Sabotage",144336,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3925","The Zero Theorem",157834,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"3926","Endless Love",226857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3927","Winter's Tale",137321,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3928","Joe",157847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3929","Love Story 2050",20493,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3930","About Last Night",222899,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3931","The Grand Budapest Hotel",120467,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3932","That Awkward Moment",225565,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3933","Interstellar",157336,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3934","3 Days to Kill",192102,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3935","Non-Stop",225574,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3936","300: Rise of an Empire",53182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3937","Mr. Peabody & Sherman",82703,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3938","Under the Skin",97370,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3939","Need for Speed",136797,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3940","Barefoot",242042,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3941","Veronica Mars",177494,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3942","Bad Words",209403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3943","Son of God",235260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3944","キャプテンハーロック",192577,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"3945","Captain America: The Winter Soldier",100402,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3946","Noah",86834,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3947","13 Sins",155084,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3948","The Legend of Hercules",188207,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3949","Muppets Most Wanted",145220,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"3950","Blood Ties",190955,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3951","Best Man Down",138222,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3952","The Quiet Ones",193612,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3953","Draft Day",200505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3954","The Raid 2: Berandal",180299,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3955","The Amazing Spider-Man 2",102382,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3956","Oculus",157547,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3957","God's Not Dead",249660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3958","La Belle et la Bête",197796,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3959","Rio 2",172385,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3960","Transcendence",157353,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"3961","Heaven is for Real",236751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3962","The Other Woman",193610,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3963","Brick Mansions",254473,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3964","Locke",210479,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3965","Pompeii",76649,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3966","Neighbors",195589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3967","Belle",205601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3968","The Immigrant",152599,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3969","अ वेडनसडे",19703,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3970","Moms' Night Out",252680,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3971","Lucy",240832,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3972","X-Men: Days of Future Past",127585,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"3973","Godzilla",124905,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3974","Walk of Shame",187596,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3975","Legends of Oz: Dorothy's Return",59981,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"3976","Chef",212778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3977","Afflicted",210947,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3978","Blended",232672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3979","Begin Again",198277,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3980","Maleficent",102651,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3981","Edge of Tomorrow",137113,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3982","Mission: Impossible - Rogue Nation",177677,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3983","Million Dollar Arm",198185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3984","The Fault in Our Stars",222935,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3985","The Grand Seduction",209185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3986","Black Nativity",175541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3987","Minuscule - La vallée des fourmis perdues",140870,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3988","Camille Claudel 1915",110428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3989","Mindscape",227700,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3990","Bikini Spring Break",114574,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3991","22 Jump Street",187017,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3992","Il capitale umano",244088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3993","The Equalizer",156022,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3994","How to Train Your Dragon 2",82702,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"3995","Birdman",194662,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3996","17 filles",87368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3997","Boyhood",85350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3998","Think Like a Man Too",184098,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3999","Jersey Boys",209451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4000","Transformers: Age of Extinction",91314,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4001","Planes: Fire & Rescue",218836,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"4002","Mrs. Brown's Boys D'Movie",262340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4003","Tammy",226486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4004","The Babadook",242224,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4005","Fehér Isten",267999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4006","Whiplash",244786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4007","Gone Girl",210577,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4008","Dawn of the Planet of the Apes",119450,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4009","No One Lives",123109,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4010","And So It Goes",253235,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4011","Sex Tape",225886,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4012","The Purge: Anarchy",238636,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4013","Guardians of the Galaxy",118340,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4014","The Signal",242095,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4015","The Expendables 3",138103,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4016","Hercules",184315,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4017","A Most Wanted Man",157849,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4018","Wish I Was Here",231576,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4019","Earth to Echo",238603,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"4020","Step Up All In",243683,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4021","Life After Beth",244566,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4022","The Rover",157845,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4023","Magic in the Moonlight",229297,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4024","The Hundred-Foot Journey",228194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4025","Jupiter Ascending",76757,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"4026","Teenage Mutant Ninja Turtles",98566,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"4027","The Giver",227156,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4028","Let's Be Cops",193893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4029","The Sacrament",211067,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"4030","Make Your Move",212769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4031","Sin City: A Dame to Kill For",189,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4032","If I Stay",249164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4033","Deux jours, une nuit",221902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4034","The Pyramid",282813,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4035","Life of Crime",209189,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4036","As Above, So Below",256274,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4037","The Guest",241848,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4038","Before I Go to Sleep",204922,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4039","Atlas Shrugged Part III: Who is John Galt?",199933,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"4040","Into the Storm",216282,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4041","Third Person",192145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4042","Honeymoon",254191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4043","The Drop",154400,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4044","The Maze Runner",198663,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"4045","No Good Deed",136835,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4046","Camp X-Ray",244506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4047","A Walk Among the Tombstones",169917,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"4048","My Old Lady",282296,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4049","CBGB",111479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4050","The Homesman",264656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4051","The November Man",254904,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4052","The Boxtrolls",170687,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"4053","かぐや姫の物語",149871,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"4054","This Is Where I Leave You",239678,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4055","American Sniper",190859,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4056","Tusk",246403,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4057","Annabelle",250546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4058","Dracula Untold",49017,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"4059","The Prince",241254,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4060","The Adventurer: The Curse of the Midas Box",227707,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"4061","Predestination",206487,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4062","The Best of Me",239571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4063","John Wick",245891,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4064","The Judge",205587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4065","Fury",228150,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4066","The Salvation",266285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4067","St. Vincent",239563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4068","Alexander and the Terrible, Horrible, No Good, Very Bad Day",218778,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4069","Left Behind",218043,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4070","Ouija",242512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4071","Nightcrawler",242582,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4072","Felix The Cat: The Movie",36523,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"4073","Big Hero 6",177572,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"4074","La isla mínima",236735,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4075","The Book of Life",228326,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"4076","Ex Machina",264660,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4077","Gong fu guan lan",17108,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4078","Paradies: Liebe",103686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4079","Foxcatcher",87492,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4080","Wolf Creek 2",199534,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4081","Walking With Dinosaurs",77951,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"4082","Zombadings 1: Patayin sa Shokot si Remington",96239,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4083","Сталинград",203793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4084","The Imitation Game",205596,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"4085","Inherent Vice",171274,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"4086","The Hunger Games: Mockingjay - Part 1",131631,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4087","Exodus: Gods and Kings",147441,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4088","Dumb and Dumber To",100042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4089","Repentance",80920,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4090","The Theory of Everything",266856,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4091","Aanrijding in Moscou",13646,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4092","Dolphin Tale 2",227735,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4093","When the Game Stands Tall",232679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4094","Aashiqui 2",192558,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4095","Gåten Ragnarok",140818,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4096","２０世紀少年< 第1章> 終わりの始まり",36683,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"4097","Beyond the Lights",241771,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4098","In the Heart of the Sea",205775,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4099","Jurassic World",135397,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4100","내 깡패 같은 애인",43212,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4101","Horrible Bosses 2",227159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4102","ಲೂಸಿಯಾ",219343,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4103","Penguins of Madagascar",270946,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"4104","Black or White",253331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4105","The Water Diviner",256917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4106","Still Alice",284293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4107","Paddington",116149,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4108","Maze Runner: The Scorch Trials",294254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4109","Clouds of Sils Maria",246860,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4110","Трудно быть богом",110402,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4111","Kill the Messenger",245916,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"4112","The Face of Love",214086,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4113","The Hobbit: The Battle of the Five Armies",122917,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4114","Selma",273895,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4115","Unbroken",227306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4116","Fat Pizza",15603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4117","Khumba",172391,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"4118","A Girl Walks Home Alone at Night",252171,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4119","Mommy",265177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4120","A Most Violent Year",241239,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4121","Wild",228970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4122","Big Eyes",87093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4123","Into the Woods",224141,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"4124","The Interview",228967,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4125","Kingsman: The Secret Service",207703,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4126","Night at the Museum: Secret of the Tomb",181533,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"4127","Madea's Big Happy Family",51017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4128","Seventh Son",68737,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4129","Glyanets",64264,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4130","Fishtales",15888,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
"4131","Annie",196867,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4132","PK",297222,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4133","Foodfight!",116977,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"4134","ദൃശ്യം",244049,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4135","Chappie",198184,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
